id,title,type,genres,averageRating,numVotes,releaseYear
tt8291806,"Pain and Glory",movie,Drama,7.5,64198,2019
tt0427309,"The Great Debaters",movie,"Biography, Drama, Romance",7.5,63885,2007
tt0103939,Chaplin,movie,"Biography, Comedy, Drama",7.5,63148,1992
tt0327137,"Secondhand Lions",movie,"Comedy, Drama, Family",7.5,63026,2003
tt6543652,"Cold War",movie,"Drama, Music, Romance",7.5,62799,2018
tt0063462,"The Producers",movie,"Comedy, Music",7.5,61360,1967
tt0428803,"March of the Penguins",movie,"Documentary, Family",7.5,60560,2005
tt0349825,Miracle,movie,"Biography, Drama, History",7.5,59940,2004
tt0118375,"King of the Hill",tvSeries,"Animation, Comedy, Drama",7.5,59796,1997
tt0419677,"Dead Man's Shoes",movie,"Crime, Drama, Thriller",7.5,59617,2004
tt9426210,"Weathering with You",movie,"Animation, Drama, Fantasy",7.5,59009,2019
tt0362225,"Tell No One",movie,"Crime, Drama, Mystery",7.5,58676,2006
tt0172684,"Kuch Kuch Hota Hai",movie,"Comedy, Drama, Musical",7.5,58351,1998
tt3489184,Constantine,tvSeries,"Crime, Drama, Fantasy",7.5,56865,2014
tt0109045,"The Adventures of Priscilla, Queen of the Desert",movie,"Comedy, Music",7.5,56638,1994
tt0054953,"The Guns of Navarone",movie,"Action, Adventure, Drama",7.5,56530,1961
tt1410063,"The Flowers of War",movie,"Drama, History, Romance",7.5,56379,2011
tt0150662,"Show Me Love",movie,"Comedy, Drama, Romance",7.5,56110,1998
tt0095250,"The Big Blue",movie,"Adventure, Drama, Sport",7.5,55975,1988
tt0460989,"The Wind that Shakes the Barley",movie,"Drama, War",7.5,55570,2006
tt2710394,Reign,tvSeries,"Drama, History, Romance",7.5,55401,2013
tt2250192,"Sword Art Online",tvSeries,"Action, Adventure, Animation",7.5,54760,2012
tt0049223,"Forbidden Planet",movie,"Adventure, Sci-Fi",7.5,54341,1956
tt0084707,"Sophie's Choice",movie,"Drama, Romance",7.5,53894,1982
tt0038109,Spellbound,movie,"Film-Noir, Mystery, Romance",7.5,53269,1945
tt0112913,"Fallen Angels",movie,"Comedy, Crime, Drama",7.5,53163,1995
tt19500164,Nimona,movie,"Action, Adventure, Animation",7.5,53059,2023
tt6548228,"Castle Rock",tvSeries,"Drama, Fantasy, Horror",7.5,52732,2018
tt1276419,"A Royal Affair",movie,"Biography, Drama, History",7.5,51665,2012
tt1966604,"The Imposter",movie,"Biography, Crime, Documentary",7.5,51144,2012
tt0111512,"Drunken Master II",movie,"Action, Comedy",7.5,49602,1994
tt0094336,"Withnail and I",movie,"Comedy, Drama",7.5,48907,1987
tt0058182,"A Hard Day's Night",movie,"Comedy, Musical",7.5,48821,1964
tt15320362,"All the Light We Cannot See",tvMiniSeries,"Drama, History, War",7.5,48129,2023
tt0238936,Devdas,movie,"Drama, Musical, Romance",7.5,47859,2002
tt0813547,"The Counterfeiters",movie,"Crime, Drama, History",7.5,47525,2007
tt0095675,"Women on the Verge of a Nervous Breakdown",movie,"Comedy, Drama",7.5,47498,1988
tt0057193,"It's a Mad Mad Mad Mad World",movie,"Action, Adventure, Comedy",7.5,47057,1963
tt1226271,"The Damned United",movie,"Biography, Drama, Sport",7.5,46535,2009
tt0084649,"The Secret of NIMH",movie,"Adventure, Animation, Drama",7.5,46332,1982
tt0808357,"Lust, Caution",movie,"Drama, History, Romance",7.5,46183,2007
tt5435008,"Gilmore Girls: A Year in the Life",tvMiniSeries,"Comedy, Drama",7.5,46118,2016
tt1663676,Awkward.,tvSeries,"Comedy, Drama, Romance",7.5,46098,2011
tt4159076,"Dark Matter",tvSeries,"Adventure, Drama, Mystery",7.5,46083,2015
tt0054387,"The Time Machine",movie,"Adventure, Romance, Sci-Fi",7.5,45695,1960
tt11127680,"Boiling Point",movie,"Drama, Thriller",7.5,44865,2021
tt0298228,"Whale Rider",movie,"Drama, Family",7.5,44385,2002
tt0073582,"Deep Red",movie,"Horror, Mystery, Thriller",7.5,43977,1975
tt15732324,"OMG 2",movie,"Comedy, Drama",7.5,43793,2023
tt0456912,"A Bittersweet Life",movie,"Action, Crime, Drama",7.5,43692,2005
tt4998212,"The Ranch",tvSeries,"Comedy, Drama, Western",7.5,43285,2016
tt0089374,"Police Story",movie,"Action, Comedy, Crime",7.5,43156,1985
tt4181172,Shooter,tvSeries,"Action, Drama",7.5,42902,2016
tt0084967,"The A-Team",tvSeries,"Action, Adventure, Crime",7.5,42735,1983
tt8108202,Stree,movie,"Comedy, Horror",7.5,42684,2018
tt0097108,"The Cook, the Thief, His Wife & Her Lover",movie,"Crime, Drama",7.5,42608,1989
tt1519931,Haven,tvSeries,"Crime, Drama, Fantasy",7.5,42060,2010
tt0053502,"The Flintstones",tvSeries,"Adventure, Animation, Comedy",7.5,41957,1960
tt0079261,Hair,movie,"Comedy, Drama, Musical",7.5,41663,1979
tt9827854,Hollywood,tvMiniSeries,"Drama, History",7.5,41530,2020
tt0047034,Godzilla,movie,"Horror, Sci-Fi",7.5,41487,1954
tt7518786,'83,movie,"Biography, Drama, History",7.5,41349,2021
tt5580266,"The Hate U Give",movie,"Crime, Drama",7.5,41243,2018
tt14586350,"Love & Death",tvMiniSeries,"Biography, Crime, Drama",7.5,40597,2023
tt0076363,"The Many Adventures of Winnie the Pooh",movie,"Animation, Comedy, Family",7.5,40424,1977
tt3666024,"The Red Turtle",movie,"Animation, Drama, Family",7.5,39496,2016
tt0070334,"The Long Goodbye",movie,"Comedy, Crime, Drama",7.5,39046,1973
tt6485666,Mersal,movie,"Action, Crime, Thriller",7.5,39044,2017
tt0485601,"The Secret of Kells",movie,"Adventure, Animation, Family",7.5,38842,2009
tt0065988,"Little Big Man",movie,"Adventure, Comedy, Drama",7.5,38446,1970
tt0108211,Stalingrad,movie,"Drama, War",7.5,38312,1993
tt1828327,"Last Man Standing",tvSeries,Comedy,7.5,38137,2011
tt10166622,"The Dropout",tvMiniSeries,"Biography, Drama",7.5,38060,2022
tt0066473,"Tora! Tora! Tora!",movie,"Action, Drama, History",7.5,37886,1970
tt0165832,"Interstate 60",movie,"Adventure, Comedy, Drama",7.5,37595,2002
tt9806192,"I Lost My Body",movie,"Animation, Drama, Fantasy",7.5,37175,2019
tt1998372,"Under the Banner of Heaven",tvMiniSeries,"Crime, Drama, Mystery",7.5,37007,2022
tt0775489,"The Illusionist",movie,"Animation, Drama, Fantasy",7.5,36780,2010
tt1068646,"The Class",movie,Drama,7.5,36735,2008
tt8108274,"Tanhaji: The Unsung Warrior",movie,"Action, Biography, Drama",7.5,36493,2020
tt1259014,"Mesrine: Killer Instinct",movie,"Action, Biography, Crime",7.5,35616,2008
tt2211129,"The Mindy Project",tvSeries,Comedy,7.5,35340,2012
tt0449994,"Jodhaa Akbar",movie,"Action, Drama, History",7.5,35050,2008
tt0105950,"Beavis and Butt-Head",tvSeries,"Animation, Comedy, Music",7.5,34778,1993
tt0040525,"The Lady from Shanghai",movie,"Crime, Drama, Film-Noir",7.5,34376,1947
tt1127715,"Sin Nombre",movie,"Adventure, Crime, Drama",7.5,34283,2009
tt1204340,Tyrannosaur,movie,Drama,7.5,34110,2011
tt2378281,"Instructions Not Included",movie,"Comedy, Drama",7.5,33108,2013
tt8652728,Waves,movie,"Drama, Romance, Sport",7.5,32702,2019
tt4229236,"Cobain: Montage of Heck",movie,"Animation, Biography, Documentary",7.5,32462,2015
tt0758742,"Death Note",movie,"Crime, Drama, Fantasy",7.5,32246,2006
tt0097499,"Henry V",movie,"Biography, Drama, History",7.5,32053,1989
tt0203230,"You Can Count on Me",movie,Drama,7.5,31793,2000
tt0164538,"Dil Se..",movie,"Drama, Romance",7.5,31785,1998
tt0066765,"Monty Python's and Now for Something Completely Different",movie,Comedy,7.5,31756,1971
tt8550732,Kaos,tvSeries,"Comedy, Drama, Fantasy",7.5,31682,2024
tt8342862,"Evil Genius: The True Story of America's Most Diabolical Bank Heist",tvMiniSeries,"Crime, Documentary",7.5,31646,2018
tt0104466,"Husbands and Wives",movie,"Comedy, Drama, Romance",7.5,31605,1992
tt0097940,"Mystery Train",movie,"Comedy, Crime, Drama",7.5,31338,1989
tt13651632,"Night Stalker: The Hunt for a Serial Killer",tvMiniSeries,"Crime, Documentary, Mystery",7.5,31331,2021
tt0061619,"El Dorado",movie,"Drama, Romance, Western",7.5,31217,1966
tt0201391,Roswell,tvSeries,"Drama, Mystery, Romance",7.5,31042,1999
tt0082176,"Christiane F.",movie,"Biography, Drama",7.5,30692,1981
tt11777738,"A Hero",movie,Drama,7.5,30509,2021
tt0060522,"How to Steal a Million",movie,"Comedy, Crime, Romance",7.5,30355,1966
tt5607714,"On Body and Soul",movie,"Drama, Fantasy, Mystery",7.5,30311,2017
tt9064858,Them,tvSeries,"Drama, Horror, Thriller",7.5,30279,2021
tt0338135,"The Barbarian Invasions",movie,"Comedy, Crime, Drama",7.5,30278,2003
tt1560139,Boy,movie,"Comedy, Drama",7.5,30058,2010
tt1821700,"To Strike",movie,"Action, Crime, Drama",7.5,30031,2013
tt0760437,"Ben 10",tvSeries,"Action, Adventure, Animation",7.5,29764,2005
tt0080240,"Magnum, P.I.",tvSeries,"Action, Adventure, Crime",7.5,29624,1980
tt0070290,"The Last Detail",movie,"Comedy, Drama",7.5,29010,1973
tt0923811,"Evangelion: 1.0 You Are (Not) Alone",movie,"Action, Animation, Drama",7.5,28530,2007
tt3704050,Remember,movie,"Drama, Mystery, Thriller",7.5,28347,2015
tt0037059,"Meet Me in St. Louis",movie,"Comedy, Drama, Family",7.5,28076,1944
tt0239195,Survivor,tvSeries,"Adventure, Game-Show, Reality-TV",7.5,27938,2000
tt0071007,"Little House on the Prairie",tvSeries,"Drama, Family, Romance",7.5,27786,1974
tt2288064,"Witches of East End",tvSeries,"Drama, Fantasy, Horror",7.5,27706,2013
tt0098213,"Roger & Me",movie,Documentary,7.5,27703,1989
tt13097932,"One Life",movie,"Biography, Drama, History",7.5,27498,2023
tt1595680,"Being Human",tvSeries,"Drama, Fantasy, Horror",7.5,27176,2011
tt0059968,Batman,tvSeries,"Action, Crime, Fantasy",7.5,26973,1966
tt2625030,"New World",movie,"Action, Crime, Drama",7.5,26952,2013
tt0073580,"The Passenger",movie,"Drama, Thriller",7.5,26860,1975
tt13062500,"The Walking Dead: Daryl Dixon",tvSeries,"Drama, Horror",7.5,26826,2023
tt0123948,Cure,movie,"Crime, Horror, Mystery",7.5,26365,1997
tt0099334,"Cyrano de Bergerac",movie,"Comedy, Drama, History",7.5,26330,1990
tt6967980,"Seeking True Love",movie,"Comedy, Romance",7.5,26326,2017
tt0078875,"The Tin Drum",movie,"Drama, War",7.5,26324,1979
tt0758737,"Brothers & Sisters",tvSeries,Drama,7.5,25935,2006
tt4897822,"Where to Invade Next",movie,"Comedy, Documentary",7.5,25927,2015
tt1808223,"Losers' Club",movie,"Comedy, Drama, Romance",7.5,25853,2011
tt15654262,Chup,movie,"Crime, Drama, Horror",7.5,25783,2022
tt1326972,"Red Cliff II",movie,"Action, Adventure, Drama",7.5,25653,2009
tt0110200,"Fist of Legend",movie,"Action, Drama",7.5,25388,1994
tt5715524,"Mayans M.C.",tvSeries,"Crime, Drama, Thriller",7.5,25305,2018
tt0101178,"The Ren & Stimpy Show",tvSeries,"Adventure, Animation, Comedy",7.5,25089,1991
tt7971476,"The Politician",tvSeries,"Comedy, Drama",7.5,24900,2019
tt0236027,"Flickering Lights",movie,"Action, Comedy, Crime",7.5,24651,2000
tt10009170,"Blood of Zeus",tvSeries,"Action, Adventure, Animation",7.5,24341,2020
tt2471640,"The Mountain",movie,"Adventure, Drama, Thriller",7.5,24101,2012
tt0098253,"Santa Sangre",movie,"Drama, Horror, Thriller",7.5,23989,1989
tt0108188,Sonatine,movie,"Action, Comedy, Crime",7.5,23793,1993
tt1758589,"Dash & Lily",tvSeries,"Comedy, Drama, Romance",7.5,23572,2020
tt0101829,Europa,movie,"Crime, Drama, Thriller",7.5,23526,1991
tt0346094,Distant,movie,Drama,7.5,23350,2002
tt0491747,"Away from Her",movie,Drama,7.5,23246,2006
tt1714204,Perception,tvSeries,"Crime, Drama, Mystery",7.5,23146,2012
tt0063759,"Hour of the Wolf",movie,"Drama, Horror, Mystery",7.5,23074,1968
tt2617828,"Free Fall",movie,"Drama, Romance",7.5,23049,2013
tt0110076,"Hum Aapke Hain Koun..!",movie,"Comedy, Drama, Musical",7.5,22912,1994
tt0892700,"The Penguins of Madagascar",tvSeries,"Action, Adventure, Animation",7.5,22869,2008
tt0059183,"The Flight of the Phoenix",movie,"Adventure, Drama",7.5,22767,1965
tt0039302,"Dark Passage",movie,"Film-Noir, Thriller",7.5,22594,1947
tt0048261,"Kiss Me Deadly",movie,"Crime, Film-Noir, Mystery",7.5,22446,1955
tt1434447,"Rocket Singh: Salesman of the Year",movie,"Comedy, Drama",7.5,22434,2009
tt0101081,Dinosaurs,tvSeries,"Comedy, Family, Fantasy",7.5,22313,1991
tt0113799,Memories,movie,"Animation, Sci-Fi, Thriller",7.5,22182,1995
tt0479751,Sivaji,movie,"Action, Crime, Drama",7.5,22171,2007
tt0433416,"The Namesake",movie,Drama,7.5,22029,2006
tt2621000,"Jolly LLB",movie,"Comedy, Crime, Drama",7.5,21749,2013
tt2258858,Wadjda,movie,"Comedy, Drama",7.5,21677,2012
tt5278506,Tickled,movie,"Crime, Documentary, Mystery",7.5,21531,2016
tt6752992,"Happy as Lazzaro",movie,"Drama, Fantasy, Mystery",7.5,21512,2018
tt3495030,"My Big Fat Bride",movie,"Comedy, Drama, Romance",7.5,21404,2015
tt22797582,"American Nightmare",tvMiniSeries,"Crime, Documentary, Mystery",7.5,21323,2024
tt2011971,"Monsieur Lazhar",movie,"Comedy, Drama",7.5,21311,2011
tt1280822,"Drop Dead Diva",tvSeries,"Comedy, Drama",7.5,21283,2009
tt0080549,"Coal Miner's Daughter",movie,"Biography, Drama, Music",7.5,20903,1980
tt15006566,"The Beasts",movie,"Drama, Thriller",7.5,20883,2022
tt2300923,"Go On",tvSeries,Comedy,7.5,20698,2012
tt0120263,"Songs from the Second Floor",movie,"Comedy, Drama",7.5,20636,2000
tt0387412,"Metallica: Some Kind of Monster",movie,"Documentary, Music",7.5,20584,2004
tt0113677,"Living in Oblivion",movie,"Comedy, Drama",7.5,20536,1995
tt0016220,"The Phantom of the Opera",movie,Horror,7.5,20527,1925
tt0126158,"He-Man and the Masters of the Universe",tvSeries,"Action, Adventure, Animation",7.5,20418,1983
tt1332134,"King of Devil's Island",movie,"Action, Drama",7.5,20206,2010
tt0032145,"Wuthering Heights",movie,"Drama, Romance",7.5,20137,1939
tt0047522,"A Star Is Born",movie,"Drama, Musical, Romance",7.5,19965,1954
tt0033717,"High Sierra",movie,"Action, Adventure, Drama",7.5,19718,1940
tt0495034,"Golmaal: Fun Unlimited",movie,"Action, Comedy, Drama",7.5,19621,2006
tt5924572,"Deadly Class",tvSeries,"Action, Adventure, Comedy",7.5,19617,2018
tt0059749,"The Spy Who Came in from the Cold",movie,"Drama, Thriller",7.5,19109,1965
tt2176165,Another,tvMiniSeries,"Animation, Drama, Fantasy",7.5,19060,2012
tt0398883,"The Consequences of Love",movie,"Crime, Drama, Romance",7.5,19035,2004
tt6980546,"Bharath Ane Nenu",movie,"Action, Drama, Thriller",7.5,18961,2018
tt0845448,Dhamaal,movie,"Action, Adventure, Comedy",7.5,18939,2007
tt3029558,"Rurouni Kenshin Part II: Kyoto Inferno",movie,"Action, Adventure, Drama",7.5,18789,2014
tt10515526,Lootcase,movie,"Comedy, Crime",7.5,18781,2020
tt1320082,"The Concert",movie,"Comedy, Drama, Music",7.5,18777,2009
tt7700730,October,movie,"Drama, Romance",7.5,18665,2018
tt15358446,"Dead Boy Detectives",tvSeries,"Action, Adventure, Comedy",7.5,18573,2024
tt0382330,"As It Is in Heaven",movie,"Comedy, Drama, Music",7.5,18445,2004
tt6964748,"Alex Rider",tvSeries,"Action, Adventure, Drama",7.5,18188,2020
tt1668200,"Sarah's Key",movie,"Drama, War",7.5,18081,2010
tt3560094,Stalker,tvSeries,"Crime, Drama, Thriller",7.5,17985,2014
tt0071746,Lenny,movie,"Biography, Drama",7.5,17966,1974
tt7469726,"Shaadi Mein Zaroor Aana",movie,"Comedy, Drama, Romance",7.5,17945,2017
tt1483797,Redline,movie,"Action, Animation, Sci-Fi",7.5,17888,2009
tt5497534,"Tokyo Ghoul: Root A",tvMiniSeries,"Action, Animation, Drama",7.5,17807,2015
tt0053318,"Suddenly, Last Summer",movie,"Drama, Mystery, Thriller",7.5,17783,1959
tt5029608,Frantz,movie,"Drama, History, Romance",7.5,17764,2016
tt0099776,"Europa Europa",movie,"Drama, History, War",7.5,17737,1990
tt0075596,"Three's Company",tvSeries,Comedy,7.5,17672,1976
tt0330229,Dolls,movie,"Drama, Romance",7.5,17497,2002
tt0108148,"Iron Monkey",movie,"Action, Crime, Drama",7.5,17436,1993
tt9569546,Halston,tvMiniSeries,"Biography, Drama",7.5,17405,2021
tt3756788,"Our Little Sister",movie,"Drama, Family",7.5,17377,2015
tt0115320,"The Pretender",tvSeries,"Action, Drama, Mystery",7.5,17364,1996
tt10380768,"Love Life",tvSeries,"Comedy, Romance",7.5,16968,2020
tt0854678,"Taxi to the Dark Side",movie,"Crime, Documentary, History",7.5,16966,2007
tt0060934,"The Sand Pebbles",movie,"Adventure, Drama, Romance",7.5,16846,1966
tt1641247,"Life's Too Short",tvSeries,Comedy,7.5,16666,2011
tt5674718,"Cable Girls",tvSeries,"Drama, History",7.5,16563,2017
tt0046345,"Summer with Monika",movie,"Drama, Romance",7.5,16519,1953
tt0058213,"Hush...Hush, Sweet Charlotte",movie,"Crime, Drama, Mystery",7.5,16347,1964
tt1235841,Sidewalls,movie,"Comedy, Drama",7.5,16340,2011
tt2580046,"Miraculous: Tales of Ladybug & Cat Noir",tvSeries,"Action, Adventure, Animation",7.5,16283,2015
tt0098924,TaleSpin,tvSeries,"Action, Adventure, Animation",7.5,16234,1990
tt1173745,Revanche,movie,"Crime, Drama, Romance",7.5,16212,2008
tt5705956,"The White Princess",tvMiniSeries,"Drama, History, Romance",7.5,16199,2017
tt0255734,"Grounded for Life",tvSeries,Comedy,7.5,16119,2001
tt0279064,Elling,movie,"Comedy, Drama",7.5,16016,2001
tt4114744,"Whisper If I Forget",movie,"Drama, Music, Romance",7.5,15979,2014
tt0145503,Sunshine,movie,"Drama, History, Romance",7.5,15955,1999
tt0044829,"The Lavender Hill Mob",movie,"Comedy, Crime",7.5,15921,1951
tt7772602,"In the Dark",tvSeries,"Action, Crime, Mystery",7.5,15831,2019
tt0040636,"The Naked City",movie,"Crime, Drama, Film-Noir",7.5,15825,1948
tt15135104,Kleo,tvSeries,"Action, Crime, Drama",7.5,15788,2022
tt2852406,Omar,movie,"Crime, Drama, Romance",7.5,15747,2013
tt0073076,"Grey Gardens",movie,"Comedy, Documentary, Drama",7.5,15700,1975
tt1442109,"Life Unexpected",tvSeries,Drama,7.5,15642,2010
tt0319769,"Mondays in the Sun",movie,"Comedy, Drama",7.5,15605,2002
tt0318883,Everwood,tvSeries,Drama,7.5,15554,2002
tt0062695,"Stolen Kisses",movie,"Comedy, Drama, Romance",7.5,15463,1968
tt11165002,"The Devil Next Door",tvMiniSeries,"Crime, Documentary, History",7.5,15406,2019
tt1192169,"Ben 10: Alien Force",tvSeries,"Action, Adventure, Animation",7.5,15383,2008
tt0109842,Fresh,movie,"Crime, Drama, Thriller",7.5,15206,1994
tt0028096,"The Petrified Forest",movie,"Drama, Thriller",7.5,15202,1936
tt13649396,"The Bastard Son & The Devil Himself",tvSeries,"Action, Adventure, Drama",7.5,15115,2022
tt0037101,"Murder, My Sweet",movie,"Crime, Drama, Film-Noir",7.5,15064,1944
tt3029556,"Rurouni Kenshin: The Legend Ends",movie,"Action, Adventure, Drama",7.5,15011,2014
tt0032701,"The Letter",movie,"Crime, Drama, Film-Noir",7.5,14910,1940
tt0018578,Wings,movie,"Action, Drama, Romance",7.5,14908,1927
tt6299040,"The Ghazi Attack",movie,"Action, Drama, Thriller",7.5,14906,2017
tt0028333,"Swing Time",movie,"Comedy, Musical, Romance",7.5,14837,1936
tt0831888,Tekkonkinkreet,movie,"Action, Adventure, Animation",7.5,14795,2006
tt0162973,"Get Real",movie,"Comedy, Drama, Romance",7.5,14792,1998
tt0037988,"The Picture of Dorian Gray",movie,"Drama, Fantasy, Horror",7.5,14787,1945
tt0088083,Sexmission,movie,"Adventure, Comedy, Sci-Fi",7.5,14784,1984
tt0073198,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",movie,Drama,7.5,14770,1975
tt0028772,"A Day at the Races",movie,"Comedy, Family, Musical",7.5,14762,1937
tt0983514,"Kitchen Nightmares",tvSeries,Reality-TV,7.5,14714,2007
tt2210479,"Berserk: The Golden Age Arc I - The Egg of the King",movie,"Action, Adventure, Animation",7.5,14709,2012
tt14731254,Val,movie,"Biography, Documentary",7.5,14654,2021
tt0037635,"Dead of Night",movie,"Drama, Horror",7.5,14601,1945
tt6839788,"Dogs of Berlin",tvSeries,"Action, Crime, Drama",7.5,14582,2018
tt0144201,"Girl on the Bridge",movie,"Comedy, Drama, Romance",7.5,14497,1999
tt0098929,"Tiny Toon Adventures",tvSeries,"Adventure, Animation, Comedy",7.5,14492,1990
tt0069865,"Charley Varrick",movie,"Crime, Drama, Thriller",7.5,14479,1973
tt2230051,"High School DxD",tvSeries,"Action, Animation, Comedy",7.5,14347,2012
tt1032856,"The Band's Visit",movie,"Comedy, Drama, Music",7.5,14286,2007
tt27792190,"Maxton Hall: The World Between Us",tvSeries,"Drama, Romance",7.5,14245,2024
tt2366450,"Stories We Tell",movie,Documentary,7.5,14241,2012
tt0161860,"Nowhere in Africa",movie,"Biography, Drama, History",7.5,14233,2001
tt3243098,Heirs,tvSeries,"Comedy, Drama, Romance",7.5,14207,2013
tt10098620,"Feel Good",tvSeries,"Comedy, Drama, Romance",7.5,14176,2020
tt6588966,Hichki,movie,"Comedy, Drama",7.5,14172,2018
tt0112769,"La Cérémonie",movie,"Crime, Drama, Thriller",7.5,14157,1995
tt6206564,Trapped,movie,"Drama, Thriller",7.5,14040,2016
tt0057251,"Lilies of the Field",movie,Drama,7.5,13970,1963
tt1558877,Vavien,movie,"Comedy, Drama, Thriller",7.5,13923,2009
tt1151309,"Bigger Stronger Faster*",movie,"Documentary, Sport",7.5,13893,2008
tt4727512,Srimanthudu,movie,"Action, Drama",7.5,13643,2015
tt4562518,"The Distinguished Citizen",movie,"Comedy, Drama",7.5,13630,2016
tt7125774,Balloon,movie,"Drama, History, Thriller",7.5,13606,2018
tt0485510,"Killing the Shadows",movie,"Comedy, Drama, History",7.5,13595,2006
tt0023027,"Horse Feathers",movie,"Comedy, Family, Musical",7.5,13590,1932
tt0322420,"Life Is a Miracle",movie,"Comedy, Drama, Music",7.5,13530,2004
tt10313066,Stumptown,tvSeries,"Crime, Drama, Mystery",7.5,13371,2019
